© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_Random_Forest->randomforest_2247genes_seed6_stdev0.5 - 2019-03-12 05:27 PM
Workspace	My Projects
Project	AIH_Random_Forest
Analysis	randomforest_2247genes_seed6_stdev0.5 - 2019-03-12 05:27 PM
Date	Tue Mar 12 17:27:50 PDT 2019
Analysis ID	17546327

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_Random_Forest->randomforest_2247genes_seed6_stdev0.5 - 2019-03-12 05:27 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Organismal Injury and Abnormalities	liquid tumor	Liquid tumor	4.44E-04	 	 	 	 	BSPRY,ZMIZ2,ANXA6,ANPEP,CARD11,FBXW7,DPP3,NT5C2,TATDN2,PABPC1,GIT2,LDOC1,THEM4,EDC4,RPS6KC1,FER1L5,JAKMIP2,HLA-C,FCMR,SUPT5H,FYCO1,ARHGAP33,ANKRD22,KMT2B,PPP2R3B,CELSR3,POLRMT,KLHDC4,CKAP5,RNF157,AMOT,CD58,CAAP1,BAG1,EGR1,NCAM1,USP34,ITPR3,CLUH,DENND1A,TET2,WASHC4,DIRC2,TAOK2,RORC,GCC2,ARHGAP9,TLR4,ABHD17A,SMG6,ACTG1,CBLB,POLQ,ZNF512B,DVL2,ANO9,BCOR,HSF1,ZNF347,USP30,KIT,COL6A2,DTX3,GZMB,ZZEF1,B4GALNT3,EPG5,CSNK1A1,PIK3CA,ADAMTS5,TELO2,TPM2,RBBP4,AKAP17A,CACNA1D,CSNK2B,PDK4,SMAD9,TNFRSF10A,NAT10,CACNA1C,QRICH2,SF3B1,LSM14A,FCGR1A,ZNF83,DDX51,PCF11,SPDYE2 (includes others),DPYSL4,LMBRD2,TFAP4,USP3,TRIB1,DDX58,PPBP,CADM1,LCN2,NUMA1,PDXDC1,THAP11,CHL1,STAT6,PDIA2,ETS1,GPRIN1,ZNF395,IL15,TUBA8,E2F1,DIO1,NUP54,RBMX,CACNB2,USP8,ABCB8,IRAK2,IL21R,PDGFRB,RXRB,TMEM168,GPR183,CAMTA1,ADRB2,FCGR1B,ARHGEF39,THOC2,SEZ6L,CLSTN1,PCDH9,SURF6,PLXNB1,ZHX3,SLAMF7,SYNCRIP,TSC2,SRRM1,PRPF40B,ZAP70,KAT5,ZEB1,IKBKB,ANXA2,SCRT2,NET1,UVSSA,MAMDC4,SIRPB1,UMODL1,MTHFR,SYNM,PIK3R1,RAC2,ILKAP,IGSF8,ELP4,TRIP11,VPS16,HOMEZ,IDH3B,PPAT,SRSF2,PIM2,ZNF600,GOLGA1,ARID2,MAP2K5,ZKSCAN3,TLR5,PML,NSDHL,PDIK1L,OBSCN,CTPS2,NCOA6,SPTBN5,ZC3H7B,ME2,HMCN1,TNFSF13B,CALML4,DAPK1,SMAD2,PIGO,MTFMT,WASHC2A/WASHC2C,PLCXD1,IGF1R,TBL1XR1,BCL6,N4BP3,CRTC1,DNMT3A,EPHX1,BCLAF1,ICK,CLTB,CACNB3,ZNF835,PBRM1,ATAD3A,POLD1,GLI1,KLHDC1,PDS5A,COLQ,EIF4A1,NAP1L3,CEL,HLA-DOA,ASXL2,LIPN,GBP2,FARP2,DEK,PLAGL2,ZNF74,KDM2B,TBX21,P2RY6,KLHL32,TBC1D13,NRCAM,RBL2,ALPK3,BCL9L,POT1,PTPRM,TET1,ZNF211,VEGFA,WDR27,NCBP3,BCL2L2,HPS4,TFPI,GPX3,RPTOR,ARHGEF2,AGAP5 (includes others),JMJD7-PLA2G4B,JAM3,FOXO3,CIPC,SEMA4C,DLG5,DISP1,CSF1R,NIF3L1,KRT10,DHX16,CUX2,UBC,CYP2A6 (includes others),PPP6R3,GDI1,CAPN12,ATM,ABCA1,HOXB3,PMEL,SH3RF3,FAT4,ZNF831,LRRC7,ST7,PSD,CDC42BPA,GYPA,MUTYH,ATP1A1,NMRAL1,SUGP2,GPRASP1,CYCS,CD274,SMC3,LENG8,CTSW,NEK8,POLE3,FZD1,SLC7A7,GPAT2,ADAM12,SOX30,BNC2,CEP112,DLG1,ABCA6,SETBP1,MUC6,KDM6A,RPS12,LDB1,E4F1,TRAM2,MED12,PSMB9,JUN,ZBTB16,CCDC7,EPHA2,KLF4,NCOA3,TUBB2A,CFL1,PTPN11,RPRD2,CPT2,C20orf96,VEGFB,TRIM11,ERMARD,SYTL2,LRRC8A,ATG4D,AFTPH,ARHGAP35,AP4B1,WDR6,SUZ12,CBWD3/CBWD6,DPYD,PLCG1,GBP4,ANKHD1/ANKHD1-EIF4EBP3,AGL,ZNF638,UTP20,RASA4B,CUL7,RASA4,S100PBP,ATP6AP1,ANAPC1,LARS2,MVK,CLN8,MAP1B,PRSS2,ATRX,SH2B2,CD86,CHORDC1,CEP89,MTR,DBN1,RGPD4 (includes others),NAF1,TNPO3,SLC18A2,STT3A,ARID1A,ENAM,PAPOLG,LPCAT1,DHX15,UTP14C,ITGAE,IL2RB,PRR3,TOP2B,SIPA1L1,GRIK4,FKBP8,RPL3,MRPS5,BLNK,GAS2,CCL4,LTBP4,GOLGA8J (includes others),TRERF1,DLL1,GNAS,IFIT1,FBXO10,AP2A2,DDX46,RUNX3,TMEM158,RB1,LRRC19,CASP8	385	
Infectious Diseases	productive infection	Productive infection of cervical cancer cell lines	4.50E-04	 	 	 	 	PDSS1,TUBA8,AASS,SRPK3,PRKAA1,TMEM131L,NDUFB7,CYCS,CA2,MED4,CMKLR1,ARGLU1,RALB,ADAMTS5,MED27,ETV3,PIP5K1C,NLGN3,ZNF512B,TOR2A,RABEPK,ANAPC2,LPAR2,HLA-DOA,TNK1,TBC1D10A,ASXL2,KRBA2,UAP1,SRSF2,RGPD4 (includes others),DCBLD1,PI4KA,MAP3K9,CYP46A1,GRK2,THAP11,RAB8A,DDX55,BCLAF1,STT3A,MPHOSPH6,GPR182	43	
Cell-To-Cell Signaling and Interaction	activation	Activation of hepatoma cell lines	4.52E-04	 	 	 	 	CDK5RAP3,ACSL5,THRA,HSF1	4	
Cardiovascular System Development and Function, Cellular Development, Cellular Growth and Proliferation, Organismal Development	angiogenesis	Angiogenesis of tumor cell lines	4.52E-04	 	 	 	 	CDC42,CTSB,PLAUR,LAMA5	4	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	kidney carcinoma	Kidney carcinoma	4.73E-04	 	 	 	 	SF3B1,LSM14A,FCGR1A,CAVIN1,KIF21A,LAMC1,NDUFB7,CLSPN,ZNF83,ANPEP,CD274,SMC3,PCF11,PNISR,FBXW7,POLE3,FZD1,GPAT2,CEP63,CD9,RLIM,HMCN1,KIFC2,NT5C2,PASK,RAD54L,DAPK1,SMAD2,IFIT3,TRIB1,DDX58,SETBP1,PIK3C2B,PPBP,CADM1,NUMA1,KDM6A,EDC4,DHX35,PDXDC1,TBL1XR1,IGF1R,SNX13,PPP6R2,CRTC1,UBE4A,FAM78A,ATP9B,DNMT3A,EPHX1,IFI16,SPSB3,GPRIN1,IL15,NUP62,PTCH1,TUBA8,PBRM1,KMT2B,DIO1,ERCC5,NPIPB5 (includes others),KIF11,HSPA14,R3HDM2,NCOA3,PURA,TUBB2A,ARHGEF7,PTPN11,DCAF17,MARCO,NAP1L3,PDGFRB,RIPOR1,ASXL2,IFT74,ZFR2,PLAUR,ARHGAP35,BAG1,TMEM230,GBP2,SLC1A4,ELOVL5,TMEM168,IDO1,RALGDS,USP34,TET2,CCDC82,KIF21B,KDM2B,DIRC2,RORC,MPHOSPH6,PDXK,BAP1,CHD3,HPS3,KLHL28,BLVRB,CUL7,BCAS2,SLC30A9,TLR4,RALB,IL1RN,ERBB2,TSC2,POLQ,ATRX,FAM171A2,MCTP1,ZNF493,VEGFA,RANBP2,TSPYL5,RGPD4 (includes others),ZEB1,KIT,IKBKB,RAP1GAP,ANXA2,HAVCR1,CSTF1,ZC3HC1,SPATA33,GPX3,FILIP1,RASSF1,TPST2,ALDH5A1,JAM3,LETMD1,ARID1A,FOXO3,AKAP9,WDFY3,SUN2,VWA5B2,INTS1,DAB2IP,IL2RB,PIK3R1,TMEM266,CSF1R,ZNF780B,SIPA1L1,PIK3CA,SLC44A5,GRIK4,TCERG1,SPNS1,CDC34,PPP2R1A,FGFR1OP2,TPM2,ANLN,ENPP5,CCL4,ZNF532,SNRPG,OGG1,LMAN2L,AQP9,RRAS2,UPF1,ATM,PDK4,DCBLD1,ALS2CR12,FEZ1,KIAA0319L,SCMH1,POM121/POM121C,TRPV3,GNAS,ARID2,RUNX3,FOXK2,KMT2E,TMEM158,RB1,SERPING1,GTF3C2,FOPNL	187	
DNA Replication, Recombination, and Repair	cleavage	Cleavage of DNA fragment	4.89E-04	 	 	 	 	FEN1,OGG1,RAD52,TSN,UNG,DFFB,DNASE1	7	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	neoplasia	Renal tumor	5.20E-04	 	 	 	 	NDUFB7,ANPEP,PNISR,FBXW7,AMER1,CEP63,CD9,RLIM,HMCN1,KIFC2,NT5C2,PASK,DAPK1,SMAD2,IFIT3,PABPC1,PIK3C2B,EDC4,DHX35,TBL1XR1,IGF1R,CRTC1,YY1,DNMT3A,EPHX1,IFI16,SPSB3,ADCK5,NUP62,PTCH1,PBRM1,KMT2B,ERCC5,KIF11,R3HDM2,NAP1L3,RPA4,ASXL2,BAG1,TMEM230,GBP2,ELOVL5,IDO1,RALGDS,USP34,TET2,CCDC82,KIF21B,ARFGAP1,SMG1,KDM2B,DIRC2,RORC,CHD3,KLHL28,BLVRB,BCAS2,SLC30A9,TLR4,RALB,IL1RN,ERBB2,STUB1,POLQ,BCOR,ZNF493,HNRNPK,VEGFA,KIT,HAVCR1,CSTF1,SPATA33,GPX3,FILIP1,RASSF1,HNRNPH1,JAM3,FOXO3,CSF1R,PIK3CA,CDC34,PPP2R1A,FGFR1OP2,TPM2,ANLN,ENPP5,ZNF532,SNRPG,LMAN2L,AQP9,ATM,PDK4,FEZ1,KIAA0319L,FOXK2,KMT2E,SERPING1,GTF3C2,FOPNL,SF3B1,LSM14A,FCGR1A,CAVIN1,KIF21A,LAMC1,CLSPN,ZNF83,CD274,SMC3,PCF11,POLE3,CRLF1,FZD1,GPAT2,RAD54L,TRIB1,DDX58,SETBP1,PPBP,CADM1,NUMA1,KDM6A,PDXDC1,SNX13,PPP6R2,UBE4A,FAM78A,ATP9B,MED12,GPRIN1,IL15,TUBA8,DIO1,NPIPB5 (includes others),HSPA14,NCOA3,PURA,TUBB2A,ARHGEF7,PTPN11,DCAF17,MARCO,PDGFRB,RIPOR1,IFT74,ZFR2,PLAUR,ARHGAP35,SLC1A4,TMEM168,MPHOSPH6,PDXK,BAP1,HPS3,CUL7,ATP6AP1,SRRM1,TSC2,ATRX,FAM171A2,SRSF6,MCTP1,RANBP2,TSPYL5,RGPD4 (includes others),ZEB1,IKBKB,RAP1GAP,ANXA2,ZC3HC1,TPST2,ALDH5A1,LETMD1,NUBP1,BRF1,ARID1A,AKAP9,WDFY3,SUN2,VWA5B2,INTS1,DAB2IP,IL2RB,PIK3R1,TMEM266,ZNF780B,TOP2B,SIPA1L1,SLC44A5,GRIK4,TCERG1,SPNS1,PSMB3,CCL4,OGG1,RRAS2,UPF1,SRSF2,DCBLD1,ALS2CR12,SCMH1,POM121/POM121C,TRPV3,GNAS,ARID2,RUNX3,TMEM158,RB1	208	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	accumulation	Accumulation of ganglioside	5.27E-04	 	 	 	 	NPC1,ABCA2,NPC2,PSAP,IDUA,HEXA	6	
Cell Signaling	insulin-like growth factor receptor signaling pathway	Insulin-like growth factor receptor signaling pathway	5.27E-04	 	 	 	 	IGF1R,PLCB1,TSC2,GIGYF1,PIK3R1,EIF2AK3	6	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of phosphatidic acid	5.49E-04	 	 	 	 	ADRB2,LPCAT4,CDC42,LPCAT1,MTMR14,TIRAP,PCYT1B,PIK3R1,PCYT2,STARD7,DPM3,LPIN1,PIK3CA,SLC44A5,PIP4K2B,GPAT2,PIP5K1C,DGKZ,DGKQ,LCLAT1,PIGF,CERS5,PDGFRB,PLA2G10,PIGO,RAB5A,DBI,PIK3C2B,KIT,PIKFYVE,PIGU,MTMR8,PITPNM1,PI4KA,PI4KB,SLC44A4,PITPNM2,PEMT,ABHD3,SCAP,CHPT1	41	
Lymphoid Tissue Structure and Development, Tissue Morphology	quantity	Quantity of lymphatic system cells	5.79E-04	 	 	 	 	IL1RL1,FCGR1A,FANCC,THRA,ANPEP,SSBP2,CD274,STARD7,CARD11,IL9R,AFF1,RIPK2,TRAF1,LAT,POLM,CD9,FES,IL27RA,SMARCAL1,CHST2,TNFSF13B,ALCAM,NOD2,SMAD2,CXCR5,TNFRSF21,PABPC1,DDX58,TAPBP,LCN2,CD200R1,KAT6A,IGF1R,BCL6,CD47,AIM2,LGALS8,GNLY,YY1,STAT6,DNMT3A,BCLAF1,MYSM1,STAM2,FCMR,ETS1,PSMB9,ST3GAL6,IL15,CREB1,ZBTB16,CALHM6,NPC2,E2F1,PTPN22,KLF4,PTPN11,NT5E,ST3GAL2,CCR2,IL21R,LRRC8A,EGR1,ZBTB17,GPR183,CD40LG,DUSP5,ARHGEF1,TET2,RORC,TBX21,E2F6,ITGAL,ZC3H12D,NPC1,CD300LF,NFATC2,ITGAV,RBL2,TLR4,CMKLR1,NIPAL3,HIVEP2,ERBB2,CBLB,SH2B2,CD86,ZAP70,CYP27A1,GRAP2,JAM2,VEGFA,SOD1,PRF1,ZEB1,KIT,IKBKB,CD69,VAV2,RPTOR,PRMT7,JAM3,SLC39A10,FOXO3,MLANA,AKT3,ITGAE,CHD7,IL2RB,PIK3R1,RAC2,TNFRSF25,SPPL3,CSF1R,CD83,ALDH1A2,PIK3CA,STAT1,PSAP,DFFB,CCL4,BLNK,GRK6,TANK,RGS18,MYBL1,UPF1,PLA2G10,ATM,ITGA6,PIM2,PMEL,ID3,DNASE1,NFATC3,BLK,C1orf159,SCMH1,TNFRSF10A,DLL1,CTSB,KIDINS220,VSIG4,RUNX3,RB1,KMT2E,CASP8	147	
Cell Morphology, Cellular Assembly and Organization, Cellular Function and Maintenance	formation	Formation of cilia	5.81E-04	 	 	 	 	CDC42,B9D1,POC1A,CELSR3,LAMA5,MKKS,IFT52,KCTD17,NPHP3,RPGRIP1L,IFT172,TMEM67,B9D2,TROVE2,TBC1D32,FES,ARL3,ODF2,ARL6,RPGR,CEP89,BBS4,IFT74,ARHGAP35,CEP120,IKBKB,MATK,WDR90,MAST3,CCDC88A,CCDC13,RAB8A,HTR6,UNC119B,ICK,CEP250,BBS2,SNX10,FOPNL,AKAP9	40	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	lysosomal storage disease	Lysosomal storage disease	5.82E-04	 	 	 	 	ATP13A2,HDAC5,CCR2,NPC1,GALNS,PPT1,MCOLN1,GJC2,NPC2,HEXA,KRIT1,NHLRC1,GNS,CD47,IL1RN,CTSF,CLN8,SGSH,PSAP,IDUA,IDS,TPP1	22	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of phosphatidylinositol	5.83E-04	 	 	 	 	ADRB2,PLCB1,PDGFRB,CDC42,TIRAP,PIGO,PIK3C2B,KIT,PIKFYVE,PIK3R1,PITPNM1,PI4KA,CSF1R,PI4KB,PIK3CA,PIP4K2B,PLCH2,PLCG1,PIP5K1C	19	
Developmental Disorder, Neurological Disease	congenital anomaly of central nervous system	Congenital anomaly of central nervous system	5.91E-04	 	 	 	 	E2F6,LPAR1,FLVCR2,LAMC1,CYP26C1,ZNF503,ZNF335,RALB,TSC2,MIB2,MAP1B,DVL2,APBB1,PTPRS,SMAD2,SMARCE1,MLC1,KDM6A,PI4KA,KIF2A,EOMES,EPG5,ARHGEF2,YY1,WDR81,ARID1A,AMPD2,AKT3,PTCH1,TUBA8,ERCC5,DISP1,KLF4,TEAD2,PURA,TUBB2A,RPGRIP1L,IFT172,SNX1,CFL1,PIK3CA,FKBP8,POLR3B,TSEN15,ERMARD,SMG9,ARHGAP35,SLC1A4,ADGRG1,TMTC3,JMJD6,CAMTA1,DLL1,PRKRA,ARID2,CTNNBIP1,MRPS16,CCDC88C	58	
Gene Expression	transcription	Initiation of transcription	5.98E-04	 	 	 	 	GTF2B,TAF1D,TAF1C,DHX15,FPGS,CAVIN1,THRA,RBM17,TAF1A,PPARA,E2F1,ERCC5,TAF9B,ZNRD1,NR2C2,TEAD2,MED4,NFIC,INTS11,NCOA6,MED27,GTF2E1,POLR2E,RXRB,RORA,GTF2F2,ZNF417/ZNF587,YY1,NR1D2,LIPE,GTF2I,MED12,BRF1,RORC,MED15,NCKAP1	36	
Molecular Transport, RNA Trafficking	transport	Transport of RNA	6.02E-04	 	 	 	 	SRSF6,NUP62,THOC1,NCBP1,THOC2,UPF1,NUP43,RANBP2,THOC3,SRSF5,SRSF2,RGPD4 (includes others),TPR,NUP54,NUP160,NUP93,POM121/POM121C,SMG6,DDX39B,DHX38,SRRM1,CKAP5,SMG1,FIP1L1	24	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	phosphorylation	Phosphorylation of phosphatidylinositol	6.13E-04	 	 	 	 	PIK3CA,EFR3A,PIP4K2B,RAB5A,PIK3C2B,PIP5K1C,PIKFYVE,SMG1,PI4KA	9	
Organismal Injury and Abnormalities, Renal and Urological Disease	formation	Formation of renal lesion	6.17E-04	 	 	 	 	SF3B1,LSM14A,FCGR1A,CAVIN1,KIF21A,LAMC1,NDUFB7,CLSPN,ZNF83,ANPEP,CD274,SMC3,PCF11,PNISR,FBXW7,POLE3,FZD1,GPAT2,CEP63,CD9,RLIM,HMCN1,KIFC2,NT5C2,PASK,RAD54L,DAPK1,SMAD2,IFIT3,TRIB1,DDX58,SETBP1,PIK3C2B,PPBP,CADM1,NUMA1,KDM6A,EDC4,DHX35,PDXDC1,TBL1XR1,IGF1R,SNX13,PPP6R2,CRTC1,UBE4A,FAM78A,ATP9B,DNMT3A,EPHX1,IFI16,SPSB3,GPRIN1,NUP62,PTCH1,PBRM1,KMT2B,DIO1,ERCC5,NPIPB5 (includes others),KIF11,HSPA14,R3HDM2,NCOA3,PURA,ARHGEF7,PTPN11,DCAF17,MARCO,NAP1L3,PDGFRB,RIPOR1,ASXL2,IFT74,ZFR2,PLAUR,ARHGAP35,BAG1,TMEM230,GBP2,SLC1A4,ELOVL5,TMEM168,IDO1,RALGDS,USP34,TET2,CCDC82,KIF21B,KDM2B,DIRC2,RORC,MPHOSPH6,PDXK,BAP1,CHD3,HPS3,KLHL28,BLVRB,CUL7,BCAS2,SLC30A9,TLR4,RALB,IL1RN,ERBB2,TSC2,POLQ,ATRX,FAM171A2,MCTP1,ZNF493,VEGFA,RANBP2,TSPYL5,RGPD4 (includes others),ZEB1,KIT,IKBKB,RAP1GAP,ANXA2,HAVCR1,CSTF1,ZC3HC1,SPATA33,GPX3,FILIP1,RASSF1,TPST2,ALDH5A1,JAM3,LETMD1,BBS2,ARID1A,FOXO3,AKAP9,WDFY3,SUN2,VWA5B2,INTS1,DAB2IP,IL2RB,PIK3R1,TMEM266,CSF1R,ZNF780B,SIPA1L1,PIK3CA,SLC44A5,GRIK4,TCERG1,SPNS1,CDC34,PPP2R1A,FGFR1OP2,TPM2,ANLN,ENPP5,CCL4,ZNF532,SNRPG,OGG1,LMAN2L,AQP9,RRAS2,UPF1,ATM,PDK4,DCBLD1,ALS2CR12,FEZ1,KIAA0319L,SCMH1,POM121/POM121C,TRPV3,GNAS,ARID2,RUNX3,FOXK2,TMEM158,RB1,SERPING1,GTF3C2,FOPNL	184	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	renal cell cancer	Renal cell carcinoma	6.18E-04	 	 	 	 	SF3B1,LSM14A,FCGR1A,CAVIN1,KIF21A,NDUFB7,LAMC1,CLSPN,ZNF83,ANPEP,CD274,SMC3,PCF11,PNISR,FBXW7,POLE3,FZD1,GPAT2,CEP63,CD9,RLIM,HMCN1,KIFC2,NT5C2,PASK,RAD54L,DAPK1,SMAD2,IFIT3,TRIB1,DDX58,SETBP1,PIK3C2B,PPBP,CADM1,NUMA1,KDM6A,EDC4,TBL1XR1,DHX35,PDXDC1,IGF1R,SNX13,PPP6R2,CRTC1,UBE4A,FAM78A,ATP9B,DNMT3A,EPHX1,IFI16,SPSB3,GPRIN1,NUP62,PTCH1,PBRM1,ERCC5,KMT2B,DIO1,NPIPB5 (includes others),KIF11,HSPA14,NCOA3,R3HDM2,PURA,ARHGEF7,PTPN11,DCAF17,MARCO,NAP1L3,PDGFRB,RIPOR1,ASXL2,IFT74,ZFR2,ARHGAP35,PLAUR,BAG1,TMEM230,GBP2,SLC1A4,ELOVL5,TMEM168,IDO1,RALGDS,USP34,TET2,CCDC82,KIF21B,DIRC2,KDM2B,RORC,MPHOSPH6,PDXK,BAP1,CHD3,HPS3,KLHL28,BLVRB,CUL7,BCAS2,SLC30A9,TLR4,RALB,IL1RN,ERBB2,TSC2,POLQ,ATRX,FAM171A2,MCTP1,ZNF493,VEGFA,RANBP2,TSPYL5,RGPD4 (includes others),ZEB1,KIT,IKBKB,RAP1GAP,ANXA2,HAVCR1,CSTF1,ZC3HC1,SPATA33,GPX3,FILIP1,RASSF1,TPST2,ALDH5A1,JAM3,LETMD1,ARID1A,FOXO3,AKAP9,WDFY3,SUN2,VWA5B2,INTS1,DAB2IP,IL2RB,PIK3R1,TMEM266,CSF1R,ZNF780B,SIPA1L1,PIK3CA,SLC44A5,GRIK4,TCERG1,SPNS1,CDC34,PPP2R1A,FGFR1OP2,TPM2,ANLN,CCL4,ENPP5,ZNF532,SNRPG,OGG1,LMAN2L,AQP9,RRAS2,UPF1,ATM,PDK4,DCBLD1,ALS2CR12,KIAA0319L,FEZ1,SCMH1,POM121/POM121C,GNAS,TRPV3,ARID2,RUNX3,FOXK2,RB1,TMEM158,SERPING1,GTF3C2,FOPNL	183	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Tissue Morphology	quantity	Quantity of CD4+ T-lymphocytes	6.24E-04	 	 	 	 	ITGAL,E2F1,IL2RB,ANPEP,PTPN22,CD274,STARD7,CARD11,CD83,LAT,NT5E,IL27RA,CYP27A1,ZAP70,CCR2,IL21R,GRAP2,LRRC8A,NOD2,ATM,TNFRSF21,PRF1,IKBKB,CD69,CD200R1,DNASE1,VAV2,C1orf159,CD47,CD40LG,AIM2,GNLY,MYSM1,ETS1,RORC,TBX21,CASP8	37	
Cell Signaling	Ras protein signal transduction	Ras protein signal transduction	6.32E-04	 	 	 	 	JUN,ARL6,GRAP2,MAPKAPK5,NUP62,TNK1,RRAS2,CRKL,NTN1,DAB2IP,BRAP,RALGDS,USP8,RASSF1,LAT,DGKZ,SH2B2,RRAS	18	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	leukemia	Leukemia	6.48E-04	 	 	 	 	ZKSCAN3,TLR5,BSPRY,PML,NSDHL,ZMIZ2,ANXA6,OBSCN,ANPEP,CARD11,CTPS2,FBXW7,NCOA6,SPTBN5,DPP3,ME2,HMCN1,NT5C2,TATDN2,TNFSF13B,CALML4,DAPK1,PIGO,MTFMT,PABPC1,WASHC2A/WASHC2C,PLCXD1,GIT2,LDOC1,THEM4,EDC4,RPS6KC1,FER1L5,IGF1R,TBL1XR1,BCL6,N4BP3,CRTC1,JAKMIP2,DNMT3A,EPHX1,HLA-C,BCLAF1,ICK,FCMR,CLTB,SUPT5H,FYCO1,CACNB3,ARHGAP33,ZNF835,PBRM1,ATAD3A,ANKRD22,POLD1,GLI1,KMT2B,PPP2R3B,CELSR3,POLRMT,KLHDC1,PDS5A,KLHDC4,EIF4A1,CKAP5,RNF157,NAP1L3,AMOT,CEL,HLA-DOA,CD58,ASXL2,CAAP1,BAG1,LIPN,GBP2,FARP2,DEK,NCAM1,PLAGL2,USP34,ITPR3,CLUH,DENND1A,TET2,ZNF74,WASHC4,DIRC2,KDM2B,TAOK2,GCC2,TBX21,P2RY6,ARHGAP9,KLHL32,TBC1D13,NRCAM,TLR4,ABHD17A,SMG6,ACTG1,CBLB,POLQ,ALPK3,ZNF512B,DVL2,ANO9,BCL9L,BCOR,HSF1,POT1,ZNF347,PTPRM,TET1,ZNF211,VEGFA,USP30,WDR27,KIT,COL6A2,NCBP3,DTX3,BCL2L2,GZMB,HPS4,TFPI,ZZEF1,GPX3,RPTOR,EPG5,ARHGEF2,AGAP5 (includes others),JMJD7-PLA2G4B,JAM3,FOXO3,CSNK1A1,SEMA4C,DLG5,DISP1,CSF1R,NIF3L1,PIK3CA,ADAMTS5,DHX16,KRT10,TELO2,TPM2,RBBP4,AKAP17A,CUX2,CACNA1D,UBC,CYP2A6 (includes others),PPP6R3,GDI1,CSNK2B,CAPN12,ATM,ABCA1,HOXB3,PMEL,SH3RF3,SMAD9,TNFRSF10A,FAT4,NAT10,CACNA1C,QRICH2,LRRC7,ST7,PSD,CDC42BPA,SF3B1,GYPA,ATP1A1,LSM14A,FCGR1A,NMRAL1,SUGP2,ZNF83,GPRASP1,DDX51,CYCS,CD274,SMC3,PCF11,SPDYE2 (includes others),LENG8,DPYSL4,CTSW,NEK8,POLE3,LMBRD2,FZD1,SLC7A7,TFAP4,GPAT2,ADAM12,SOX30,BNC2,CEP112,DLG1,ABCA6,USP3,TRIB1,SETBP1,DDX58,MUC6,CADM1,KDM6A,NUMA1,RPS12,PDXDC1,LDB1,E4F1,THAP11,CHL1,TRAM2,STAT6,MED12,PDIA2,ETS1,GPRIN1,PSMB9,ZNF395,JUN,IL15,TUBA8,ZBTB16,E2F1,DIO1,NUP54,RBMX,CACNB2,CCDC7,EPHA2,KLF4,NCOA3,TUBB2A,CFL1,USP8,PTPN11,ABCB8,RPRD2,C20orf96,VEGFB,TRIM11,ERMARD,IL21R,PDGFRB,SYTL2,LRRC8A,ATG4D,AFTPH,ARHGAP35,RXRB,TMEM168,GPR183,AP4B1,CAMTA1,WDR6,SUZ12,CBWD3/CBWD6,DPYD,PLCG1,GBP4,ANKHD1/ANKHD1-EIF4EBP3,ADRB2,AGL,FCGR1B,ZNF638,ARHGEF39,THOC2,UTP20,SEZ6L,CLSTN1,PCDH9,RASA4B,CUL7,RASA4,SURF6,S100PBP,ATP6AP1,PLXNB1,ZHX3,ANAPC1,SLAMF7,SYNCRIP,MVK,CLN8,TSC2,SRRM1,MAP1B,PRSS2,ATRX,SH2B2,PRPF40B,CD86,ZAP70,CEP89,MTR,DBN1,KAT5,RGPD4 (includes others),ZEB1,IKBKB,NAF1,ANXA2,SCRT2,TNPO3,NET1,SLC18A2,STT3A,ARID1A,UVSSA,ENAM,PAPOLG,LPCAT1,DHX15,UTP14C,ITGAE,SIRPB1,IL2RB,UMODL1,MTHFR,SYNM,PIK3R1,RAC2,PRR3,ILKAP,IGSF8,TOP2B,SIPA1L1,ELP4,GRIK4,FKBP8,RPL3,MRPS5,GAS2,BLNK,CCL4,TRIP11,LTBP4,GOLGA8J (includes others),VPS16,HOMEZ,IDH3B,PPAT,TRERF1,SRSF2,PIM2,ZNF600,DLL1,GOLGA1,GNAS,FBXO10,ARID2,AP2A2,DDX46,RUNX3,TMEM158,RB1,CASP8	363	
