© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_WGCNA->blue_genes_WGCNA_19_0301 - 2019-05-02 08:43 AM
Workspace	My Projects
Project	AIH_WGCNA
Analysis	blue_genes_WGCNA_19_0301 - 2019-05-02 08:43 AM
Date	Thu May 02 08:43:50 PDT 2019
Analysis ID	17760109

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_WGCNA->blue_genes_WGCNA_19_0301 - 2019-05-02 08:43 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cell Cycle	senescence	Senescence of cells	1.84E-02	 	 	 	 	YEATS4,BHLHE40,HSPA1A/HSPA1B,TGFB1,NKX3-1,ATG5,ZEB2,MAP2K1,RNF7,GNL3,ATG10,TP53BP2,TSC2,EIF4EBP1,AHCY,MAP3K7,MTF2,SREBF1,FBXO4,ID2,ARHGAP5,BABAM2,EP300,ZEB1,APP,ID3,OGT,SIRT2,RAD51C,ADD3,SMC5,CALR,FANCD2,SMC6,ELF4,BMI1,EIF4E,RHEB	38	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	cancer	Liver cancer	1.85E-02	 	 	 	 	VRK2,SLC3A1,PBLD,SIGLEC10,AKAP13,GKAP1,ZNF708,STK24,MIA3,CDHR2,SETD1B,CEBPZ,ITGA7,RSPRY1,ANKRA2,VPS36,RBBP6,BCDIN3D,CHST2,PIAS3,LRRC59,EPC1,DERL3,TBC1D8B,ZC3H10,THNSL1,LGALS8,RCBTB1,SLC25A46,ZSWIM3,NUDT6,IQCE,PMAIP1,DUSP11,PRIM2,PTPN22,CNOT3,CHRNG,FAIM,ZNF85,ZNF138,ZNF280D,MRPL1,CREBBP,RAPGEF1,ZNF268,ENO1,COL6A6,CCDC138,DUSP12,EIF1AX,EXOSC9,CAAP1,ATAD1,CEP44,DAXX,GGT5,TRIM52,MRPS22,USP34,PRKRA,DPY19L2,KMT2D,XKR7,RORC,ZNF253,ELK1,SMG5,ACTG1,RELB,UCHL5,SKP2,SASS6,SRSF10,ZDBF2,DHCR7,ZNF14,LRSAM1,PRC1,JAK1,RELCH,FILIP1,TOR3A,HNRNPM,CBFA2T3,RAB3GAP2,SLX4,SMARCA5,GNPAT,FAM111B,ZMIZ1,ATG4C,ACTR5,INPP5D,ALG6,ADAMTS5,ZNF655,SPRYD7,ALKBH7,ZNF25,RBM12B,CDK9,C17orf80,ZNF207,MMS22L,CDKN3,PDZD9,ZNF366,SHC1,RNPEP,BBS10,POU2F1,EFHC1,NHSL1,CCDC142,FPGT,TDRD3,TMED7,FXR1,PKM,GLB1,MYPOP,ATP11C,GALE,COPS5,PHF8,ANAPC16,FERMT3,SPAG16,ITIH2,SREK1IP1,TNRC18,TNFRSF1B,IFT122,NOD2,NAV2,UAP1,PRCC,LTN1,SHROOM1,PPP6R2,COMTD1,ZDHHC6,BRWD1,PKD2,KLF13,ATF2,KLHDC2,MED31,PTS,FBN2,HARBI1,NCAPD2,KLF10,BCAP29,BAZ2A,C3orf38,HLA-DQB2,VPS39,ADAMTS6,GIGYF2,MTRF1L,PPM1G,TOE1,SRRM2,PHF7,ZNF181,ALKAL2,KMT2C,FHOD1,MAN2B2,TFCP2,AKAP8L,SF3B2,TGFB1,ZFR,SNX16,CGRRF1,IL23R,DOCK8,XRCC2,MERTK,MED14,RAB15,TSC2,ABCA10,NUP85,ESCO1,ZNF229,SNRNP48,ZMYND10,BRD2,UQCRC1,N4BP2L2,TAPT1,INSR,EPS8L2,FAM107B,ZDHHC5,SCFD1,LARP4B,ZNF432,KHDRBS1,EVC2,GTF2F2,MYO7A,ZMYM2,CCDC65,ARHGEF11,INTS1,HSPD1,AP1S2,NR2C2,ZNF484,TMEM220,CDC40,TBC1D15,MPC1,TOMM40L,PDCD10,NFKB1,VPS54,OR2B11,ID3,MUT,SLC30A6,RWDD2B,PTRH2,FNIP2,RASA1,GXYLT1,JCHAIN,AGER,THYN1,F2RL3,FANCF,ALG5,MAT2A,PNISR,GRN,VPS26B,ZADH2,PARVG,NCOA6,PDE6B,PSIP1,CDC37L1,PCDHGA11,MBIP,RNF20,SH3KBP1,MYO10,ZNF420,YWHAG,SMAD2,RCHY1,C1QL3,CD47,YY1,RBAK,BCLAF1,SAP130,CASD1,ZNF471,ANKRD11,PHF20,NDRG1,SMARCA2,ATAD3B,ATP8A2,ZCCHC9,INCENP,FXR2,ORC4,MRPL40,ARHGDIA,ZNF468,FRMD4B,ZNF649,CTNNA1,PPA2,ATP8A1,WDR74,TMEM230,RAD51C,RNF6,PHLDA1,POLI,RAPGEF6,THRAP3,ING4,OTUD3,OS9,TSPYL4,TFG,SLC35B3,BMI1,DYRK4,HIPK2,APIP,INTS4,AURKB,MMP14,BHLHE40,MT1E,C3,KLHL28,ARSD,ZEB2,ZC3H13,ZNF407,TIMM22,TRAPPC9,REV3L,ZRANB3,ACTN4,TET3,RBM10,PPOX,ZNF92,POGZ,POLDIP3,ZNF300,ZNF282,SLTM,RPP40,TMED5,ARHGEF2,VCP,DDX41,USP6,MTMR7,SRI,SLC35A5,SMC1B,GNL3,CD1D,DHX16,ALDH2,ARAP2,MAPK8,GGPS1,MAP7D1,CASP2,C12orf29,MAP3K7,G6PD,ZNF572,SGPL1,ATG2B,PIBF1,ORC2,PEX16,GIGYF1,GANAB,ZNF7,HDAC7,FAT4,CHTOP,ZNF189,ZNF17,KCNK12,PLCB2,CCNG1,TIA1,HADHA,SNX2,TRPM2,MTBP,ACTB,DCK,PUS7L,FBXL18,CHURC1,DCBLD2,ERI2,ARHGAP5,TMEM50B,OXR1,EOGT,MCRIP2,SLC25A36,FANCD2,MED30,TMEM131,NUPR1,BNIPL,ABHD1,PAF1,ZNF675,EWSR1,TTC24,FAM13B,PUS3,ZNF250,ASH1L,DNAJC2,PIAS4,ANKRD12,RIOK2,NRF1,EIF4EBP1,COX16,SREBF1,ZFP91,KNTC1,PIKFYVE,OGT,ZNF208,UBASH3B,CALCOCO2,HSPA4,ZCCHC8,YDJC,PLD2,ARHGAP4,AGGF1,GRPEL1,SYVN1,ISPD,ZBTB41,HIRA,ZNF638,USP1,SACM1L,ZNF700,RXRA,VPS41,MED19,ATRX,GPX2,CYP27A1,TATDN1,CLEC1A,RABGAP1,NDUFB8,ANGPTL6,PTPN1,PI4K2B,DAPK3,DIS3,EIF2D,AP5Z1,POLE2,ZNF626,ZNF518B,TMED4,ARID1A,P4HB,USP19,AFF4,ZMYM1,TNFSF9,TNFSF8,ZNF680,UBOX5,TXNDC16,C3orf33,RFX1,ZNF837,TP53BP2,WDHD1,MLXIP,PSAP,ZBTB26,CTSA,ARSB,NUCB2,FBXO4,PTBP2,CENPH,BSN,ZNF507,PTPN2,SIRT2,SBNO1,RARS2,COPA,ABRAXAS1,HSPA5,USP49,TEFM,SGO1,KEAP1	484	
Embryonic Development, Organismal Development	development	Development of blastocyst	1.86E-02	 	 	 	 	CTNNA1,N4BP2L2,INTS1,SMAD2,MED21,WDR74,EED,F2RL3,SMARCA5,GABPA,PSMC4,XAB2,SMAD1,REV3L,NRF1,ACTL6A	16	
Cell Cycle	aneuploidy	Aneuploidy	1.87E-02	 	 	 	 	XRCC2,ATG5,CENPH,YY1,CUEDC2,NCAPD2,BMI1,APP,SIRT2,CASP2,MAD2L1,MMP14	12	
Cell Death and Survival	cell death	Cell death of hematopoietic cell lines	1.89E-02	 	 	 	 	ZMYM2,TGFB1,GGT1,NME3,MAP2K1,FAIM,MERTK,MZB1,TBC1D15,MAPK8,CASP2,EIF4EBP1,NFKB1,SIVA1,YWHAG,TNFRSF1B,DAPK1,CD69,NFKB2,MCTS1,DAXX,AGA,HSPA5,YY1,RORC,PMAIP1,SHC1,DIABLO,GLS	29	
Cell Cycle	ploidy	Ploidy	1.90E-02	 	 	 	 	SREBF1,ATG5,NDRG1,CENPH,EP300,CCNG1,JAK1,NCAPD2,APP,MAP2K1,SIRT2,FANCF,MAD2L1,XRCC2,MRTFA,SKP2,YY1,CUEDC2,BMI1,CASP2,AURKB,FBXO5,MMP14	23	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	pancreatobiliary tumor	Pancreatobiliary tumor	1.90E-02	 	 	 	 	UTP23,AGER,AKAP13,CTSK,GKAP1,ZNF708,MIA3,CDHR2,GALNT2,ALDOA,TAS2R20,HNRNPL,KATNAL1,DBF4,ANKRD34A,F2RL3,ZADH2,EXOSC1,PSMA2,VPS36,SHMT1,SLCO5A1,MRPL39,RBBP6,DVL3,ZNF180,RUFY1,RSPH4A,PIAS3,MYO10,ZNF420,SENP5,DAPK1,SMAD2,FOXN3,EPC1,TM2D3,WASL,TBC1D8B,DOLPP1,METTL18,PCMTD2,PBXIP1,CCDC149,APPL1,GBF1,ZC3H10,THNSL1,YY1,ZNF141,FAM92A,C1orf52,CASD1,GTF2H1,NUP210L,NAGK,ANKRD11,SMARCA2,SEC61G,KMT2B,PTPN22,SLC50A1,EIF4A2,INCENP,R3HDM2,METTL14,SLC9A3R1,ZNF791,ZNF280D,CREBBP,ZNF468,FRMD4B,RAPGEF1,ENO1,CAPN7,COL6A6,EIF1AX,ATP8A1,TAF2,ZNRF2,EP300,CAAP1,TMEM230,NHLRC1,POLI,THRAP3,DAXX,OMA1,NACC1,USP34,PRKRA,DPY19L2,KMT2D,XKR7,EIF4E,RORC,HELQ,CEP135,MMP14,TMEM126A,ZEB2,PRKACB,DENND1B,TRAPPC10,ZNF407,ELK1,MYH9,TRAPPC9,GGCX,LRRC18,ZNF630,B3GALT2,UCHL5,CCDC9,APOBR,PCDHGA10,ZRANB3,IMPG2,SASS6,TMPO,PACS1,ZMYM5,ZDBF2,RBM10,ZNF449,DRAM2,JAK1,SLTM,CRIM1,CCDC9B,MANF,FILIP1,ZZEF1,MYO9B,CDADC1,AGBL5,RPRD1A,TIGD7,DYM,RAB3GAP2,TRMT5,SRI,ULK4,ZMIZ1,GNPAT,GNL3,RAB40C,ATG4C,ADAMTS5,CD1D,PNPLA8,ATP7B,MAP7D1,GABPB1,NOC3L,ATG2B,PIBF1,ORC2,TMEM206,GIGYF1,COQ5,CEP162,LIPT2,GANAB,ARFIP2,FAT4,STX4,SHC1,POU2F1,NHSL1,TMED7,PLCB2,TIA1,HADHA,PKM,INPPL1,SPIRE2,CUL2,IL2RG,ATP11C,TRPM2,CCDC102B,LMBRD2,COPS5,ATP2C1,EPDR1,DCK,PIP5K1A,PHF8,SPAG16,ANKLE2,ZSCAN30,SGCB,ERI2,ZWILCH,TLN1,IFT122,RINL,NAV2,ZNF596,SCAMP2,MORN1,EXOC3,SLC25A36,AGA,PRPF38A,GEN1,BRWD1,KRR1,PAF1,ZNF675,PKD2,RPS27L,FAM13B,ATF2,DNAAF1,FBN2,ARHGAP30,PHF2,PSMA3,STIM1,BAZ2A,NOTCH2,ADAMTS6,DDX20,ANKRD12,U2AF2,FKRP,TOE1,SRRM2,CACNA2D4,SREBF1,PIKFYVE,ZNF208,RSF1,OSBP,KMT2C,HSPA4,MAN2B2,ARHGAP4,ISPD,ASTE1,ZBTB41,HIRA,AKAP8L,PIK3C2A,ITGAV,TGFB1,SF3B2,GET4,ZFR,MAP2K1,ZBTB6,IL23R,DOCK8,XRCC2,MERTK,MED14,CEACAM21,SACM1L,TSC2,TP53RK,HSD17B13,RXRA,VPS41,LARP7,ATRX,ZMYND10,ADSL,TAPT1,ATP2B4,STK32C,CD14,SAFB2,RAB11FIP2,INSR,ZEB1,PEF1,FAM189B,LARP4B,DCLRE1A,TRAPPC13,ZNF432,SPEN,KHDRBS1,EVC2,PI4K2B,DIS3,MED8,LZTFL1,ZNF417/ZNF587,MYO7A,POLE2,RNASEH2C,ZNF518B,ARID1A,ZNF224,ZNF530,AFF4,ZNF577,ARHGEF11,INTS1,WDR20,SMARCC1,PPP1R32,TXNDC16,ZNF484,TMIGD2,RFX1,NUDCD2,TP53BP2,WDHD1,CANX,SEC14L1,ARSB,MTIF3,MIS12,KRBA2,ATP2B1,SIRT2,POM121/POM121C,ERLEC1,KBTBD3,DENND4B,MUT,ZNF654,NLRP3,COPA,PRPS1,RASA1,FNIP2,AUP1,SIGLEC7,KEAP1,KIF1C,ZNF592	336	
Cell-To-Cell Signaling and Interaction	interaction	Interaction of gonadal cell lines	1.92E-02	 	 	 	 	CALR,AGER,CD47,TGFB1,LGALS8,ITGA2,CD80,APLP2,ITGB2,ITGA7,IL2RG	11	
Cell-To-Cell Signaling and Interaction, Reproductive System Development and Function	adhesion	Adhesion of gonadal cell lines	1.93E-02	 	 	 	 	LGALS8,ITGA2,CD80,APLP2,ITGB2,ITGA7	6	
Cellular Assembly and Organization	formation	Formation of mitochondrial cristae	1.93E-02	 	 	 	 	OMA1,ATP5MG,ATP5PF,ATP5MC2,ATP5ME,ATP5MC3	6	
Hematological System Development and Function, Immunological Disease, Lymphoid Tissue Structure and Development, Organ Morphology, Organismal Injury and Abnormalities, Tissue Morphology	abnormal morphology	Abnormal morphology of peripheral lymph node	1.93E-02	 	 	 	 	CD47,DCK,IL2RG	3	
Cell-To-Cell Signaling and Interaction	adhesion	Adhesion of neuroblastoma cell lines	1.93E-02	 	 	 	 	NME3,ARID1A,MYH9	3	
Cell Death and Survival	apoptosis	Apoptosis of double-positive thymocyte	1.93E-02	 	 	 	 	SGPL1,ARHGEF1,YY1	3	
Cancer, Cell Death and Survival, Organismal Injury and Abnormalities, Tumor Morphology	apoptosis	Apoptosis of liver cancer cells	1.93E-02	 	 	 	 	DAXX,TGFB1,HIPK2	3	
Inflammatory Response	endotoxin tolerance	Endotoxin tolerance of cells	1.93E-02	 	 	 	 	INPP5D,IRAK1BP1,TGFB1	3	
Nutritional Disease	fat-soluble vitamin deficiency	Fat-soluble vitamin deficiency	1.93E-02	 	 	 	 	GGCX,ATP2C1,VKORC1	3	
Lymphoid Tissue Structure and Development	frequency	Frequency of bone marrow cells	1.93E-02	 	 	 	 	GSKIP,ATG2B,ZEB2	3	
Cell Cycle	G1/S phase transition	G1/S phase transition of pancreatic cancer cell lines	1.93E-02	 	 	 	 	COPS5,TGFB1,INSR	3	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Neurological Disease, Organismal Injury and Abnormalities	gangliosidosis	Gangliosidosis	1.93E-02	 	 	 	 	APP,PSAP,GLB1	3	
Embryonic Development, Organismal Development, Tissue Development	growth	Growth of embryoblast	1.93E-02	 	 	 	 	REV3L,EED,SMARCA5	3	
Connective Tissue Disorders, Developmental Disorder, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	hypertelorism	Hypertelorism	1.93E-02	 	 	 	 	ACTG1,CRKL,ACTB	3	
Cellular Response to Therapeutics	radiosensitivity	Radiosensitivity of carcinoma cell lines	1.93E-02	 	 	 	 	ATG4C,EIF4E,ATG12	3	
Infectious Diseases	reactivation	Reactivation of human herpesvirus 4	1.93E-02	 	 	 	 	TGFB1,ZEB2,ZEB1	3	
Cellular Assembly and Organization	resealing	Resealing of plasma membrane	1.93E-02	 	 	 	 	AGER,LAMP1,MYH9	3	
Cell-To-Cell Signaling and Interaction	response	Response of lung cancer cell lines	1.93E-02	 	 	 	 	PRKRA,HIPK2,EIF4EBP1	3	
Organismal Injury and Abnormalities, Renal and Urological Disease	interstitial fibrosis	Interstitial fibrosis of kidney	1.94E-02	 	 	 	 	AGA,C3,TGFB1,TNFRSF1B,CD1D,SKP2,PHB,LIN7C,MMP14	9	
Developmental Disorder, Gastrointestinal Disease, Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	dominant Hirschsprung disease	Dominant Hirschsprung disease	1.95E-02	 	 	 	 	LZTFL1,TSC2,NAV2,ZEB2,CREBBP,ZHX2,NOTCH2	7	
Cellular Movement	movement	Movement of macrophage cancer cell lines	1.95E-02	 	 	 	 	CALR,MYO10,CCL3,C3,PLD2,GNB1,WASL	7	
Cellular Function and Maintenance	respiration	Respiration of mitochondria	1.95E-02	 	 	 	 	TFAM,TGFB1,INSR,APP,PKM,MAPK8,PNPLA8	7	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Inflammatory Response	aggregation	Aggregation of blood platelets	1.95E-02	 	 	 	 	AGER,ITGAV,TGFB1,C3,PLCB2,ITGA2,PHB,F2RL3,ELK1,INPP5D,MERTK,PIP5K1C,FERMT3,PRKD2,EMILIN2,PTGIR,APP,ANGPTL2,UBASH3B,PTPN1,CD47,LAMP1,GP6,PDIA3,P4HB	25	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	aggressive mature B-cell lymphoma	Aggressive mature B-cell lymphoma	1.97E-02	 	 	 	 	SIGLEC10,PGAM4,ASMTL,GET4,PRIM2,KMT2B,PPP2R3B,PCNX3,NOTCH2,IL2RG,HLA-DQB2,WDR66,NCOA6,STEAP3,TSC2,DCK,ZNF700,CREBBP,CASP2,ANKLE2,EIF4EBP1,BRD2,UQCRC1,ADSL,USP22,NFKB1,ZNF615,ZWILCH,VWA7,EP300,H6PD,ID3,ZNF432,PTPN1,MAP9,KMT2C,PPP6R2,ARHGEF1,KMT2D,CCDC97,POLE2,PRPS1,EIF4E,RHEB,HNRNPM,ARID1A	46	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	B cell cancer	B cell cancer	1.99E-02	 	 	 	 	JCHAIN,SIGLEC10,ASMTL,GNB1,ITGB2,SSBP2,SMARCD2,CMIP,IL2RG,WDR66,NCOA6,DCK,SHMT1,PDE6B,PSIP1,CDC37L1,DVL3,ANKLE2,USP22,ZWILCH,DAPK1,NFKB2,PPP6R2,SMC6,TMEM131,CCDC97,BCLAF1,NUDT6,KRR1,EWSR1,SMARCA2,PRIM2,FBN2,KMT2B,PPP2R3B,STIM1,BAZ2A,CNOT3,PCNA,NOTCH2,HLA-DQB2,KIAA1586,CREBBP,RAPGEF1,PRKD2,EIF4EBP1,EP300,WDR74,OSBP,KMT2C,LAMP1,USP34,CSK,ARHGEF1,DPY19L2,KMT2D,TFCP2,RHEB,EIF4E,LSM3,DPH5,CEP135,SF3B2,GET4,PCNX3,SNX16,TRAPPC10,ELK1,IL23R,ZNF700,TSC2,PCDHGA10,CD80,RXRA,PACS1,TET3,DNAJB14,BRD2,ADSL,UQCRC1,PDCD4,ZNF615,TAPT1,VWA7,H6PD,YAE1,JAK1,APP,STK38,CD69,ZNF432,SPEN,PTPN1,SMAD5,GYS1,MUS81,POLE2,HNRNPM,NUBP1,CBFA2T3,ARID1A,FANCB,PGAM4,TNFSF8,STEAP3,DHX16,ELOC,SEC14L1,MAPK8,TOMM40L,CASP2,CCL3,NFKB1,ID2,SLC9A1,CDK9,ID3,SIRT2,RTL8C,SBNO1,HDAC7,MAP9,FAT4,PRPS1,COA6,SHC1,DIABLO	127	
Cellular Assembly and Organization	binding	Binding of cytoskeleton	2.01E-02	 	 	 	 	SLC9A3R1,CD47,TGFB1,ACTN4	4	
Cell Cycle	cell cycle progression	Entry into cell cycle progression of lymphatic system cells	2.01E-02	 	 	 	 	NFKB2,TGFB1,RELB,AURKB	4	
Cancer, Cellular Development, Organismal Injury and Abnormalities	epithelial-mesenchymal transition	Epithelial-mesenchymal transition of tumor	2.01E-02	 	 	 	 	TGFB1,TP53BP2,ZEB1,ANGPTL2	4	
Cell Cycle, Hair and Skin Development and Function	mitogenesis	Mitogenesis of epithelial cell lines	2.01E-02	 	 	 	 	INPP5D,INSR,PIKFYVE,SHC1	4	
Cellular Assembly and Organization	modification	Modification of microtubules	2.01E-02	 	 	 	 	ARHGEF2,MAP2K1,SIRT2,AGBL5	4	
Cell Morphology, Cellular Assembly and Organization	morphology	Morphology of early endosomes	2.01E-02	 	 	 	 	RUFY1,APP,PIKFYVE,VCP	4	
Cellular Assembly and Organization, Cellular Function and Maintenance	organization	Organization of nucleus	2.06E-02	 	 	 	 	IFT88,CENPV,CENPH,SMARCA2,CHMP4A,HIST1H3E,BAZ2A,REEP3,SMC4,HDAC7,DAXX,POM121/POM121C,YY1,WDHD1,BRWD1,CDT1,ARID1A,CTDNEP1	18	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	bladder carcinoma	Bladder carcinoma	2.07E-02	 	 	 	 	AKAP13,HSPA1A/HSPA1B,FPGT,CTSK,ASMTL,CAVIN1,ITGB2,PKM,ANKRD34A,DBF4,MYPOP,TRPM2,LCMT2,ACTB,PRRC2A,EPDR1,GPR61,PSIP1,CDT1,FERMT3,KDM1B,RBBP6,ANKLE2,SEC13,TLN1,ARHGAP5,NOD2,SMAD2,COMMD2,MLC1,MOAP1,FANCD2,TMEM131,RBAK,BRWD1,BCLAF1,NAGK,UBA1,ANKRD11,ADM2,KLHDC2,FBN2,HARBI1,ASH1L,ATAD3B,KMT2B,PTPN22,EIF4A2,CNOT3,NOTCH2,PDRG1,CREBBP,ANKRD12,PRKD2,NRF1,EMILIN2,SRSF11,SRRM2,ASXL2,EP300,TMEM230,UBA6,OGT,RAD51C,KMT2C,NHLRC1,THRAP3,DAXX,PRKRA,MAN2B2,CSK,ELF4,KMT2D,HCFC1R1,ITGAV,C3,MZT2B,COX5A,ARSD,ZEB2,UBQLN2,MYH9,XRCC2,SIKE1,ZNF700,REV3L,ZRANB3,RXRA,TCFL5,ATRX,ZNF12,RBM10,TMEM147,INSR,PRC1,ZEB1,JAK1,EPS8L2,HIST1H3E,ANGPTL2,P4HA1,LRRN2,GLI4,ZNF432,CCDC9B,POLE2,COX6A1,ZNF626,ARID1A,ZMYM2,SNX17,LPAR6,INTS1,MOCS3,UBOX5,TMEM220,STEAP3,WDHD1,CUEDC2,CASP2,TMEM206,COQ5,SMC4,KBTBD3,SNF8,DENND4B,SGO1,KEAP1,PIGS,ZNF721	130	
Cell Morphology, Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization	loss	Loss of intercellular junctions	2.07E-02	 	 	 	 	HSPA4,C3,APP,ARF6,SMN1/SMN2	5	
Cell Cycle, Cellular Assembly and Organization, DNA Replication, Recombination, and Repair	sister chromatid exchange	Sister chromatid exchange of cells	2.07E-02	 	 	 	 	FANCD2,MUS81,KMT2D,SLX4,ZRANB3	5	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	renal cancer	Renal cancer	2.08E-02	 	 	 	 	AGER,FPGT,ASMTL,CAVIN1,GNB1,PKM,MFAP1,SMARCD2,DBF4,GLB1,CEBPZ,IL2RG,ZC3H12B,PNISR,TRPM2,CRLF1,ACTB,PIAS3,POLG2,DAPK1,ARHGAP5,SMAD2,EPC1,NAV2,PRCC,TBC1D8B,FANCD2,PPP6R2,EWSR1,PKD2,SMARCA2,FBN2,KMT2B,PHF2,GATM,EIF4A2,METAP2,PCNA,R3HDM2,NOTCH2,ZNF85,SLC9A3R1,ZC3H18,SRRM2,ASXL2,EP300,TMEM230,UHRF2,PHLDA1,KMT2C,MPLKIP,POLI,THRAP3,CALCOCO2,USP34,KMT2D,RHEB,RORC,NEDD8,HELQ,AURKB,PDXK,TRMT12,BHLHE40,MT1E,PIK3C2A,SF3B2,SCRN3,KLHL28,ZC3H13,MAP2K1,ZNF678,SLC30A9,DOCK8,XRCC2,ZBTB11,MERTK,LRRC18,MED14,ZNF700,TSC2,REV3L,ATRX,SNRNP48,ZMYM5,TET3,ZNF14,ZNF765,ZNF493,TMEM126B,INSR,ZEB1,DCLRE1A,KHDRBS1,CDC42EP1,DIS3,FILIP1,POLE2,ATF7,NUBP1,ARID1A,INTS1,SLC35A5,SMARCC1,FAM111B,ZNF780B,TMEM220,HYPK,ELOC,ARAP2,MPC1,DDX5,GGPS1,CASP2,SNRPG,G6PD,NFKB1,FBXO4,DISP2,ATP2B1,DCBLD1,POM121/POM121C,KBTBD3,PIGT,ZNF780A,LXN,RASA1,KEAP1,KLHL18,NPRL2,RNPEP,GLS,GXYLT1	133	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	high-grade lymphoma	High-grade lymphoma	2.09E-02	 	 	 	 	SIGLEC10,ASMTL,GET4,PCNX3,SSBP2,IL2RG,WDR66,NCOA6,TSC2,DCK,ZNF700,ANKLE2,BRD2,UQCRC1,ADSL,USP22,ZNF615,ZWILCH,VWA7,H6PD,JAK1,ZNF432,PTPN1,PPP6R2,CCDC97,POLE2,HNRNPM,ARID1A,PGAM4,PRIM2,PPP2R3B,KMT2B,NOTCH2,HLA-DQB2,STEAP3,CREBBP,CASP2,EIF4EBP1,NFKB1,FBXO4,EP300,ID3,MAP9,KMT2C,ARHGEF1,KMT2D,PRPS1,EIF4E,RHEB	49	
Cell Morphology	cell rounding	Cell rounding	2.09E-02	 	 	 	 	ARHGEF11,AKAP13,SMPD2,ITGAV,TGFB1,MERTK,ARHGEF1,ARHGDIA,PIP5K1A,RASA1,MYH9	11	
Cell Death and Survival	apoptosis	Apoptosis of leukocyte cell lines	2.10E-02	 	 	 	 	ZMYM2,NFKB1,SIVA1,TGFB1,GGT1,TNFRSF1B,DAPK1,MAP2K1,CD69,FAIM,NFKB2,MCTS1,DAXX,AGA,MERTK,YY1,MZB1,MAPK8,RORC,EIF4EBP1,PMAIP1,SHC1,DIABLO	23	
Connective Tissue Disorders, Developmental Disorder, Neurological Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	exencephaly	Exencephaly	2.12E-02	 	 	 	 	MYO10,IFT122,EP300,SNX2,PRKACB,SMARCC1,CALR,XRCC2,SMAD5,ATP2C1,YY1,CREBBP,MAPK8,HIPK2,PRKACA,SMURF1	16	
Cellular Movement, Renal and Urological System Development and Function	migration	Migration of kidney cell lines	2.12E-02	 	 	 	 	SH2D3C,NFKB1,C3,TGFB1,ITGA2,STK24,ZEB1,APP,ITGB2,INPPL1,WASL,PEAK1,NFKB2,ACTN4,MMP14	15	
Cellular Compromise, DNA Replication, Recombination, and Repair	breakage	Breakage of chromosomes	2.15E-02	 	 	 	 	USP1,COPS5,MUS81,REV3L,SLX4,BMI1,RNASEH1,RAD51C,MAD2L1	9	
Gene Expression	transcription	Transcription of mRNA	2.15E-02	 	 	 	 	ATF2,TGFB1,ATF1,RXRA,MAPK8,DDX5,CDK9,RSF1,ELK1	9	
Hematological System Development and Function, Humoral Immune Response, Lymphoid Tissue Structure and Development, Tissue Morphology	quantity	Quantity of follicular B lymphocytes	2.18E-02	 	 	 	 	SH2D3C,SIGLEC10,NFKB1,HAX1,SASH3,EP300,PTPN2,PTPN22,NOTCH2,NFKB2,DOCK8,RELB,ARHGEF1,YY1,ARHGDIA,KMT2D,CD80,TET3	18	
RNA Damage and Repair	degradation	Degradation of mRNA	2.23E-02	 	 	 	 	METTL14,HSPA1A/HSPA1B,TOE1,AUH,AGO3,ZHX2	6	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	fatty acid oxidation disorder	Fatty acid oxidation disorder	2.23E-02	 	 	 	 	PEX6,PEX2,HADHA,ETFA,SLC25A20,ACADM	6	
Reproductive System Development and Function	puberty	Puberty	2.23E-02	 	 	 	 	GGT5,TGFB1,GGT1,PTS,INSR,MMP14	6	

Tox Functions for My Projects->AIH_WGCNA->blue_genes_WGCNA_19_0301 - 2019-05-02 08:43 AM
Categories	Functions	Diseases or Functions Annotation	p-Value	Predicted Activation State	Activation z-score	Notes	Bias-corrected z-score	Molecules	# Molecules	
